  9.8943258e+000	  9.4143326e+000	  9.6606129e+000	  9.9811645e+000	  7.4009380e+000	  6.8009774e+000	  1.0620700e+001	  7.6348610e+000	  6.9383948e+000	  1.1193595e+001	  6.8902674e+000	  6.8984213e+000	  9.5457836e+000	  9.8334314e+000	  8.6062829e+000	  1.0397502e+001	  9.8883233e+000	  8.6996844e+000	  1.0091187e+001	  1.2443793e+001	  7.1313493e+000	  8.1580609e+000	  7.6989533e+000	  7.1845247e+000	  1.1252431e+001	  8.9425863e+000	  1.1651147e+001	  1.0187715e+001	  9.0578900e+000	  1.0310277e+001	  8.7925907e+000	  7.8848507e+000	  6.9916793e+000	  6.6206267e+000	  1.0468023e+001	  8.2166676e+000	  7.0925357e+000	  7.1802172e+000	  7.0086649e+000	  9.7017360e+000	  6.8915425e+000	  7.7077790e+000	  6.9642581e+000	  7.4641879e+000	  8.2565621e+000	  7.2951240e+000	  7.3327282e+000	  7.0620724e+000	  7.1405663e+000	  7.3431707e+000	
  8.8787104e+000	  8.0832580e+000	  8.7027729e+000	  7.2966960e+000	  6.7137805e+000	  6.8370765e+000	  8.2849796e+000	  7.2111256e+000	  7.7540874e+000	  1.1165436e+001	  6.2888835e+000	  6.9341575e+000	  8.6020735e+000	  9.9517867e+000	  7.1925726e+000	  1.0562045e+001	  9.8580138e+000	  8.6125295e+000	  9.2076822e+000	  1.2654601e+001	  7.2431101e+000	  7.2298708e+000	  8.1453490e+000	  7.2074364e+000	  1.0959775e+001	  1.0101144e+001	  9.8051346e+000	  1.0059199e+001	  7.8981385e+000	  1.1642410e+001	  8.9061053e+000	  7.4273222e+000	  6.9078662e+000	  6.3512418e+000	  1.0225941e+001	  8.2348302e+000	  6.6020320e+000	  6.4526382e+000	  6.4175929e+000	  1.0123017e+001	  6.6991690e+000	  7.4194069e+000	  6.4585192e+000	  7.7712611e+000	  7.9461444e+000	  7.1349346e+000	  7.2010953e+000	  7.1397620e+000	  6.7684021e+000	  6.9868393e+000	
  7.4253456e+000	  5.8857203e+000	  6.8565373e+000	  5.4845213e+000	  7.0358857e+000	  6.7899280e+000	  8.5722792e+000	  7.3348890e+000	  5.9565841e+000	  9.2271628e+000	  6.1300801e+000	  6.2900228e+000	  8.5828898e+000	  9.3367536e+000	  7.1287415e+000	  9.0675851e+000	  8.7193862e+000	  7.9822356e+000	  9.1980575e+000	  1.2081977e+001	  6.3039177e+000	  7.2034894e+000	  6.2902037e+000	  6.8685769e+000	  1.0746031e+001	  9.9151419e+000	  8.8334320e+000	  8.6061323e+000	  7.9132563e+000	  9.7122550e+000	  9.1552840e+000	  7.5538077e+000	  7.2519000e+000	  6.4290658e+000	  1.0658630e+001	  8.3344326e+000	  7.0174504e+000	  6.5737811e+000	  6.8037849e+000	  9.9839071e+000	  6.8243346e+000	  7.9002305e+000	  6.9402987e+000	  7.7064564e+000	  8.2284454e+000	  7.3582088e+000	  7.6808706e+000	  7.5759795e+000	  7.0179449e+000	  7.5029428e+000	
  7.2688097e+000	  5.9968504e+000	  7.1459450e+000	  4.4875687e+000	  6.0619483e+000	  6.5053203e+000	  7.5797352e+000	  6.8933195e+000	  6.1895216e+000	  8.9058751e+000	  5.8114070e+000	  6.7262374e+000	  7.6610667e+000	  8.8077416e+000	  6.5273863e+000	  1.0168139e+001	  9.6060996e+000	  7.7241722e+000	  9.6041158e+000	  1.1463065e+001	  6.5305964e+000	  6.2592872e+000	  6.5804834e+000	  7.7197599e+000	  1.0648309e+001	  1.0912922e+001	  9.2740963e+000	  8.8167661e+000	  7.3350475e+000	  1.0048991e+001	  8.6037985e+000	  7.7044059e+000	  6.8259448e+000	  6.4724112e+000	  1.0321725e+001	  7.8575747e+000	  6.6964480e+000	  6.3152287e+000	  6.8829241e+000	  1.0045276e+001	  6.1784938e+000	  7.4355902e+000	  6.4226101e+000	  7.5016104e+000	  7.8029703e+000	  7.0788322e+000	  7.0071479e+000	  6.7238874e+000	  7.1469698e+000	  6.8894257e+000	
  7.0737637e+000	  4.9282168e+000	  6.1106972e+000	  8.6115626e+000	  5.9435544e+000	  6.7508637e+000	  9.5946521e+000	  7.4931055e+000	  6.6425441e+000	  8.9530639e+000	  6.0601426e+000	  6.4116053e+000	  8.4327504e+000	  8.4780796e+000	  7.1068632e+000	  7.7731984e+000	  7.0925499e+000	  8.0069275e+000	  1.0300320e+001	  1.2224373e+001	  7.2679855e+000	  6.6095479e+000	  7.1547523e+000	  8.0907012e+000	  1.1730528e+001	  9.1873547e+000	  9.7087272e+000	  9.2101730e+000	  9.4357230e+000	  9.4740359e+000	  8.9973756e+000	  8.0939400e+000	  6.8827109e+000	  6.8497361e+000	  1.0429408e+001	  8.2408605e+000	  7.0518629e+000	  6.9151131e+000	  6.8864295e+000	  1.0051876e+001	  6.6450381e+000	  7.6854254e+000	  7.0753406e+000	  7.9880345e+000	  8.1658568e+000	  7.3623689e+000	  7.3525474e+000	  7.2393683e+000	  7.1531841e+000	  7.1895030e+000	
  8.2836540e+000	  6.4422457e+000	  7.8269404e+000	  9.4360698e+000	  7.6034789e+000	  6.9677967e+000	  9.9228510e+000	  7.6405927e+000	  6.5831876e+000	  1.0435050e+001	  6.6447679e+000	  6.5888374e+000	  8.1818559e+000	  8.8132117e+000	  7.2220472e+000	  8.4496276e+000	  7.4131484e+000	  7.7880036e+000	  1.0237888e+001	  1.2271449e+001	  7.3531360e+000	  6.4014453e+000	  7.2060113e+000	  7.9756056e+000	  1.1746995e+001	  1.0232206e+001	  9.5533978e+000	  9.3122444e+000	  8.6205653e+000	  9.4512396e+000	  8.8931467e+000	  8.0060324e+000	  6.9856700e+000	  6.8867098e+000	  1.0372661e+001	  8.5934940e+000	  6.9693752e+000	  6.6584294e+000	  6.9962935e+000	  1.0147141e+001	  6.7833317e+000	  7.9114218e+000	  7.1837359e+000	  7.7849931e+000	  8.2324370e+000	  7.4458458e+000	  7.5777069e+000	  7.1028834e+000	  7.1934322e+000	  6.9089200e+000	
  7.0158738e+000	  5.4019891e+000	  7.1027631e+000	  5.2018973e+000	  6.3011005e+000	  6.8463710e+000	  8.2367919e+000	  6.9507744e+000	  5.8162484e+000	  9.8745125e+000	  5.6773795e+000	  7.1629255e+000	  8.9079248e+000	  9.0488269e+000	  7.1709656e+000	  9.2091547e+000	  8.5340523e+000	  8.3472669e+000	  9.7609722e+000	  1.1456594e+001	  7.2767042e+000	  6.6340327e+000	  8.2428074e+000	  7.5469155e+000	  1.0631817e+001	  1.0355831e+001	  8.7450436e+000	  1.0141760e+001	  8.3035473e+000	  9.6810197e+000	  8.6047752e+000	  7.7053151e+000	  6.4550536e+000	  6.4175592e+000	  1.0087832e+001	  7.8413543e+000	  6.4361896e+000	  6.3415639e+000	  6.8861602e+000	  1.0456712e+001	  6.4420396e+000	  7.2772676e+000	  6.3815564e+000	  7.4023654e+000	  7.9100833e+000	  7.1056961e+000	  7.0169432e+000	  6.9013473e+000	  6.9594906e+000	  6.9030760e+000	
  6.9545284e+000	  5.0224372e+000	  7.7176517e+000	  5.0412108e+000	  6.4626857e+000	  7.0959151e+000	  8.1946805e+000	  7.2884532e+000	  6.5441729e+000	  9.6520724e+000	  5.8063335e+000	  6.4081177e+000	  7.7552921e+000	  8.0993060e+000	  7.5072679e+000	  9.4836468e+000	  8.7599221e+000	  8.5280342e+000	  9.2051013e+000	  1.0792482e+001	  6.4045915e+000	  6.2668279e+000	  7.4706444e+000	  7.3463751e+000	  1.0241262e+001	  9.6387966e+000	  8.2148587e+000	  8.5592728e+000	  7.3383238e+000	  1.0362426e+001	  8.9180834e+000	  7.9074547e+000	  6.9962155e+000	  6.6687418e+000	  1.0506808e+001	  8.1967905e+000	  7.1569638e+000	  6.8313848e+000	  7.1579821e+000	  1.0709264e+001	  6.9039049e+000	  7.8183478e+000	  7.3322738e+000	  7.6887917e+000	  8.3090788e+000	  7.3591971e+000	  7.5009626e+000	  7.4847284e+000	  7.3214531e+000	  7.1726479e+000	
  7.5852975e+000	  6.2422186e+000	  8.4294723e+000	  6.8701154e+000	  6.3625826e+000	  7.0883274e+000	  8.3750700e+000	  6.8920001e+000	  6.3138211e+000	  8.0192711e+000	  5.7235075e+000	  7.7172903e+000	  9.3429756e+000	  1.0007212e+001	  7.2352071e+000	  1.0329946e+001	  9.8548121e+000	  8.0192131e+000	  9.8806392e+000	  1.1771270e+001	  6.0569382e+000	  6.1549903e+000	  6.7556251e+000	  7.1590312e+000	  1.0849507e+001	  9.8204322e+000	  7.8953755e+000	  1.0273383e+001	  7.9173068e+000	  9.8691133e+000	  8.8899597e+000	  7.3951470e+000	  6.5945481e+000	  6.5816357e+000	  1.0136581e+001	  7.8423276e+000	  6.6910631e+000	  6.6843029e+000	  6.8622182e+000	  1.0315025e+001	  6.5229464e+000	  7.2894973e+000	  6.6770973e+000	  7.3791452e+000	  8.1713019e+000	  7.1878057e+000	  7.0895932e+000	  7.0815270e+000	  6.9143972e+000	  6.9170234e+000	
  8.7480696e+000	  8.1691313e+000	  1.0598872e+001	  1.1339842e+001	  1.1537057e+001	  6.9378300e+000	  1.1926682e+001	  7.1143137e+000	  6.3639248e+000	  1.0870185e+001	  7.9672614e+000	  6.1234993e+000	  9.5309496e+000	  7.8928208e+000	  8.0453924e+000	  1.0127429e+001	  9.4064613e+000	  8.6392301e+000	  9.3836622e+000	  1.1903247e+001	  7.5423217e+000	  7.9847022e+000	  8.5986726e+000	  6.7502539e+000	  1.1468391e+001	  9.9329824e+000	  9.9997748e+000	  9.7711609e+000	  9.4005805e+000	  1.0972262e+001	  8.7599123e+000	  7.4655010e+000	  6.8426766e+000	  6.5599367e+000	  1.0273923e+001	  7.8090564e+000	  6.6162980e+000	  6.5607870e+000	  6.5761466e+000	  1.0143386e+001	  6.4220679e+000	  7.7280187e+000	  6.7469861e+000	  7.8125652e+000	  8.1466119e+000	  7.2672336e+000	  7.1880672e+000	  6.8924955e+000	  7.0080699e+000	  6.9806238e+000	
  7.1263001e+000	  5.7110878e+000	  6.9450271e+000	  6.6335686e+000	  7.2030761e+000	  7.1180940e+000	  8.3393127e+000	  7.5817154e+000	  6.0963670e+000	  8.2623905e+000	  5.5767946e+000	  6.1887406e+000	  9.2941706e+000	  1.0253209e+001	  7.2625255e+000	  9.5433434e+000	  8.7719248e+000	  8.5264262e+000	  8.5577876e+000	  1.1480197e+001	  5.8213292e+000	  6.1403306e+000	  5.8034680e+000	  7.0609461e+000	  1.1130612e+001	  9.0686663e+000	  7.9936740e+000	  1.0651951e+001	  8.5487404e+000	  9.8202585e+000	  8.4271546e+000	  7.3543872e+000	  7.0733771e+000	  6.6272136e+000	  1.0105074e+001	  7.9776561e+000	  6.9200987e+000	  6.4794885e+000	  6.5816529e+000	  1.0802146e+001	  6.5649616e+000	  7.2795574e+000	  7.0348753e+000	  7.2788078e+000	  7.8814484e+000	  6.7210946e+000	  7.1648637e+000	  6.9585137e+000	  7.4248650e+000	  6.9504232e+000	
  7.1685948e+000	  6.1304532e+000	  7.3366792e+000	  5.8120849e+000	  6.0574776e+000	  7.0301919e+000	  8.5047638e+000	  7.1203005e+000	  7.0772878e+000	  1.0846764e+001	  5.9541975e+000	  6.3204886e+000	  8.7918922e+000	  8.6348846e+000	  8.0190625e+000	  1.1023348e+001	  1.0397255e+001	  8.6830227e+000	  8.4769078e+000	  1.1574945e+001	  6.1205594e+000	  6.6574414e+000	  7.2960558e+000	  7.3982364e+000	  1.1911535e+001	  1.0000737e+001	  8.4843493e+000	  1.0251015e+001	  9.1737011e+000	  1.0998041e+001	  8.2984013e+000	  6.9935934e+000	  6.5632915e+000	  6.2454469e+000	  9.6999745e+000	  7.4556636e+000	  6.5137848e+000	  6.1993836e+000	  6.5368548e+000	  1.0729882e+001	  6.1976275e+000	  6.9729133e+000	  6.6099752e+000	  7.1400580e+000	  7.9474577e+000	  6.7485540e+000	  6.3268374e+000	  6.6811555e+000	  6.6364065e+000	  6.6079270e+000	
  7.1308380e+000	  5.2047457e+000	  7.7149019e+000	  7.4120764e+000	  6.5368259e+000	  6.9506284e+000	  9.0141024e+000	  6.7979589e+000	  6.3747071e+000	  9.9505175e+000	  5.5474592e+000	  6.6766954e+000	  9.3494498e+000	  1.0333643e+001	  8.3078725e+000	  1.0179733e+001	  9.6723556e+000	  8.3753812e+000	  9.1470540e+000	  1.1284391e+001	  6.1822039e+000	  7.1483774e+000	  7.3310973e+000	  7.3586605e+000	  1.2073998e+001	  9.7463263e+000	  9.3066309e+000	  1.0242365e+001	  8.4263249e+000	  1.0655432e+001	  8.2225006e+000	  7.3052726e+000	  6.7953567e+000	  6.4302988e+000	  9.8104345e+000	  7.6477005e+000	  6.7594551e+000	  6.3982571e+000	  6.7414282e+000	  1.0759629e+001	  6.6498917e+000	  7.0635259e+000	  6.8016873e+000	  7.3870411e+000	  7.7322506e+000	  6.9118437e+000	  6.7686812e+000	  6.8379055e+000	  7.0534767e+000	  6.7072016e+000	
  7.8852067e+000	  6.0697732e+000	  8.2121855e+000	  6.0504072e+000	  6.7475004e+000	  7.6712397e+000	  8.5734343e+000	  7.2037257e+000	  6.6915935e+000	  1.0063872e+001	  6.4693494e+000	  5.5818199e+000	  8.4839348e+000	  9.1061049e+000	  7.4852391e+000	  7.7279171e+000	  7.8992659e+000	  8.2344455e+000	  9.3318010e+000	  1.1888530e+001	  7.0772746e+000	  6.5249224e+000	  7.7927122e+000	  6.7599211e+000	  1.1710668e+001	  1.0160544e+001	  1.0264722e+001	  9.0852847e+000	  8.2059722e+000	  9.5407009e+000	  9.2267593e+000	  7.9984871e+000	  7.2835738e+000	  6.9407706e+000	  1.0767159e+001	  8.2984790e+000	  6.9487067e+000	  6.8378881e+000	  7.2151040e+000	  1.0286613e+001	  7.2255495e+000	  7.8766463e+000	  7.7774591e+000	  8.0160039e+000	  8.4507110e+000	  7.7403621e+000	  7.5916617e+000	  7.5792883e+000	  7.5806214e+000	  7.2490790e+000	
  9.4990092e+000	  8.9553553e+000	  9.0782811e+000	  7.1829628e+000	  8.1721599e+000	  7.2179435e+000	  8.6788887e+000	  7.1992380e+000	  6.5565757e+000	  1.0461788e+001	  7.0770501e+000	  8.5390401e+000	  8.8991243e+000	  1.0441794e+001	  8.2170961e+000	  1.0109437e+001	  9.4586518e+000	  7.9040563e+000	  1.0052292e+001	  1.2227578e+001	  6.1603822e+000	  7.2597669e+000	  7.0491477e+000	  6.5907587e+000	  1.1305065e+001	  9.9184008e+000	  9.0106703e+000	  9.4363779e+000	  7.1377421e+000	  1.0519104e+001	  8.8014517e+000	  7.2377003e+000	  6.5833457e+000	  6.5948258e+000	  1.0087429e+001	  7.9833458e+000	  6.7056074e+000	  6.4936420e+000	  6.5870208e+000	  9.8014236e+000	  6.3555824e+000	  7.5784737e+000	  6.6663730e+000	  7.1832635e+000	  8.1984201e+000	  7.2803246e+000	  7.1747516e+000	  6.9601303e+000	  6.7978450e+000	  6.9981343e+000	
  9.6086213e+000	  8.6801421e+000	  1.0126667e+001	  9.2448130e+000	  9.4275283e+000	  7.3296757e+000	  9.6767515e+000	  8.1695610e+000	  6.6975661e+000	  1.0378949e+001	  6.6952928e+000	  8.2925911e+000	  1.0620440e+001	  9.6406504e+000	  7.7341018e+000	  9.7650284e+000	  9.3156840e+000	  8.4459878e+000	  9.3500560e+000	  1.2358795e+001	  7.0212131e+000	  7.5024308e+000	  7.8147734e+000	  8.3301848e+000	  1.0666166e+001	  9.8159899e+000	  9.3466626e+000	  1.0034593e+001	  8.5164001e+000	  1.1258831e+001	  9.0294284e+000	  7.6174055e+000	  7.1125562e+000	  6.6801174e+000	  1.0090761e+001	  8.1366501e+000	  6.9614779e+000	  6.5197708e+000	  7.0137656e+000	  9.7504896e+000	  6.6675281e+000	  7.8908478e+000	  6.9469884e+000	  7.6282286e+000	  8.2549839e+000	  7.3711881e+000	  7.5333534e+000	  7.2489837e+000	  7.0949130e+000	  7.1050850e+000	
  7.3019785e+000	  5.8430566e+000	  6.8749279e+000	  5.4040404e+000	  6.1833888e+000	  7.3293752e+000	  8.3450338e+000	  7.1783089e+000	  6.1013187e+000	  1.0079594e+001	  6.4038923e+000	  6.3445489e+000	  8.5994049e+000	  8.5390086e+000	  7.2531738e+000	  9.1166462e+000	  8.6812285e+000	  8.0520288e+000	  8.8418823e+000	  1.1387172e+001	  7.0634573e+000	  7.2639742e+000	  7.8369999e+000	  7.0796749e+000	  1.1486373e+001	  1.0462487e+001	  9.7283189e+000	  9.1232337e+000	  7.6839431e+000	  1.0654702e+001	  9.1008948e+000	  7.8110711e+000	  7.0332790e+000	  6.7731618e+000	  1.0555155e+001	  8.1905316e+000	  7.0853024e+000	  6.8348173e+000	  7.0842789e+000	  9.9850285e+000	  6.9388715e+000	  7.8800933e+000	  7.0368523e+000	  8.1148396e+000	  8.4677403e+000	  7.5340163e+000	  7.4344258e+000	  7.4220413e+000	  7.2353598e+000	  7.2551182e+000	
